,Device 2
40166694,1414.0
40166695,1368.0
40166696,1416.0
40166697,1414.0
40166698,1417.0
40166699,1428.0
40166700,1393.0
40166701,1435.0
40166702,1441.0
40166703,1436.0
40166704,1452.0
40166705,1415.0
40166706,1451.0
40166707,1465.0
40166708,1424.0
40166709,1463.0
40166710,1470.0
40166711,1473.0
40166712,1450.0
40166713,1484.0
40166714,1484.0
40166715,1449.0
40166716,1485.0
40166717,1474.0
40166718,1462.0
40166719,1498.0
40166720,1509.0
40166721,1508.0
40166722,1465.0
40166723,1506.0
40166724,1510.0
40166725,1487.0
40166726,1510.0
40166727,1519.0
40166728,1519.0
40166729,1484.0
40166730,1519.0
40166731,1528.0
40166732,1533.0
40166733,1488.0
40166734,1530.0
40166735,1540.0
40166736,1539.0
40166737,1493.0
40166738,1539.0
40166739,1541.0
40166740,1533.0
40166741,1540.0
40166742,1544.0
40166743,1555.0
40166744,1510.0
40166745,1546.0
40166746,1554.0
40166747,1555.0
40166748,1509.0
40166749,1552.0
40166750,1555.0
40166751,1544.0
40166752,1555.0
40166753,1555.0
40166754,1566.0
40166755,1519.0
40166756,1564.0
40166757,1564.0
40166758,1530.0
40166759,1555.0
40166760,1566.0
40166863,1599.0
40166864,1613.0
40166865,1586.0
40166866,1609.0
40166867,1575.0
40166868,1588.0
40166869,1590.0
40166870,1575.0
40166871,1578.0
40166872,1540.0
40166873,1555.0
40166874,1555.0
40166875,1545.0
40166876,1552.0
40166877,1496.0
40166878,1532.0
40166879,1519.0
40166880,1510.0
40166881,1510.0
40166882,1461.0
40166883,1498.0
40166884,1484.0
40166885,1493.0
40166886,1487.0
40166887,1431.0
40166888,1471.0
40166889,1471.0
40166890,1459.0
40166891,1461.0
40166892,1470.0
40166893,1441.0
40166894,1451.0
40166895,1405.0
40166896,1441.0
40166897,1448.0
40166898,1436.0
40166899,1442.0
40166900,1393.0
40166901,1436.0
40166902,1435.0
40166903,1425.0
40166904,1435.0
40166905,1382.0
40166906,1428.0
40166907,1415.0
40166908,1427.0
40166909,1430.0
40166910,1384.0
40166911,1427.0
40166912,1404.0
40166913,1428.0
40166914,1405.0
40166915,1428.0
40166916,1414.0
40166917,1435.0
40166918,1403.0
40166919,1434.0
40166920,1436.0
40166921,1435.0
40166922,1428.0
40166923,1442.0
40166924,1450.0
40166925,1416.0
40166926,1442.0
40166927,1449.0
40166928,1426.0
40166929,1438.0
40166930,1452.0
40166931,1463.0
40166932,1440.0
40166933,1453.0
40166934,1471.0
40166935,1471.0
40166936,1460.0
40166937,1436.0
40166938,1474.0
40166939,1493.0
40166940,1484.0
40166941,1482.0
40166942,1485.0
40166943,1494.0
40166944,1452.0
40166945,1495.0
40166946,1507.0
40166947,1506.0
40166948,1459.0
40166949,1495.0
40166950,1508.0
40166951,1510.0
40166952,1463.0
40166953,1507.0
40166954,1509.0
40166955,1484.0
40166956,1507.0
40166957,1510.0
40166958,1519.0
40166959,1484.0
40166960,1510.0
40166961,1519.0
40166962,1521.0
40167065,1552.0
40167066,1555.0
40167067,1566.0
40167068,1554.0
40167069,1563.0
40167070,1554.0
40167071,1555.0
40167072,1555.0
40167073,1545.0
40167074,1563.0
40167075,1566.0
40167076,1555.0
40167077,1566.0
40167078,1519.0
40167079,1563.0
40167080,1539.0
40167081,1556.0
40167082,1567.0
40167083,1556.0
40167084,1568.0
40167085,1555.0
40167086,1575.0
40167087,1530.0
40167088,1564.0
40167089,1519.0
40167090,1564.0
40167091,1568.0
40167092,1555.0
40167093,1574.0
40167094,1554.0
40167095,1564.0
40167096,1568.0
40167097,1521.0
40167098,1564.0
40167099,1570.0
40167100,1530.0
40167101,1566.0
40167102,1576.0
40167103,1567.0
40167104,1576.0
40167105,1531.0
40167106,1576.0
40167107,1576.0
40167108,1574.0
40167109,1582.0
40167110,1552.0
40167111,1575.0
40167112,1544.0
40167113,1577.0
40167114,1588.0
40167115,1575.0
40167116,1510.0
40167117,1577.0
40167118,1566.0
40167119,1579.0
40167120,1588.0
40167121,1574.0
40167122,1568.0
40167123,1586.0
40167124,1582.0
40167125,1563.0
40167126,1588.0
40167127,1588.0
40167128,1588.0
40167129,1540.0
40167130,1578.0
40167131,1589.0
40167132,1599.0
40167133,1555.0
40167134,1590.0
40167135,1599.0
40167136,1599.0
40167137,1555.0
40167138,1599.0
40167139,1602.0
40167140,1610.0
40167141,1575.0
40167142,1598.0
40167143,1603.0
40167144,1613.0
40167145,1568.0
40167146,1602.0
40167147,1603.0
40167148,1609.0
40167149,1556.0
40167150,1589.0
40167151,1599.0
40167152,1600.0
40167153,1555.0
40167154,1588.0
40167155,1592.0
40167156,1566.0
40167157,1576.0
40167158,1586.0
40167159,1579.0
40167160,1532.0
40167161,1566.0
40167162,1575.0
40167163,1546.0
40167164,1564.0
40167267,1500.0
40167268,1507.0
40167269,1564.0
40167270,1580.0
40167271,1607.0
40167272,1644.0
40167273,1631.0
40167274,1705.0
40167275,1746.0
40167276,1740.0
40167277,1829.0
40167278,1875.0
40167279,1919.0
40167280,1978.0
40167281,1998.0
40167282,2089.0
40167283,2135.0
40167284,2131.0
40167285,2204.0
40167286,2249.0
40167287,2238.0
40167288,2321.0
40167289,2358.0
40167290,2379.0
40167291,2401.0
40167292,2389.0
40167293,2389.0
40167294,2379.0
40167295,2358.0
40167296,2343.0
40167297,2336.0
40167298,2268.0
40167299,2278.0
40167300,2245.0
40167301,2181.0
40167302,2136.0
40167303,2093.0
40167304,2002.0
40167305,2000.0
40167306,1952.0
40167307,1886.0
40167308,1850.0
40167309,1763.0
40167310,1758.0
40167311,1717.0
40167312,1625.0
40167313,1614.0
40167314,1576.0
40167315,1499.0
40167316,1487.0
40167317,1428.0
40167318,1391.0
40167319,1392.0
40167320,1371.0
40167321,1290.0
40167322,1309.0
40167323,1286.0
40167324,1230.0
40167325,1242.0
40167326,1232.0
40167327,1194.0
40167328,1174.0
40167329,1194.0
40167330,1194.0
40167331,1148.0
40167332,1172.0
40167333,1170.0
40167334,1150.0
40167335,1161.0
40167336,1171.0
40167337,1182.0
40167338,1126.0
40167339,1173.0
40167340,1183.0
40167341,1147.0
40167342,1184.0
40167343,1196.0
40167344,1205.0
40167345,1207.0
40167346,1230.0
40167347,1232.0
40167348,1196.0
40167349,1241.0
40167350,1255.0
40167351,1254.0
40167352,1265.0
40167353,1277.0
40167354,1297.0
40167355,1243.0
40167356,1292.0
40167357,1312.0
40167358,1300.0
40167359,1321.0
40167360,1335.0
40167361,1347.0
40167362,1300.0
40167363,1348.0
40167364,1359.0
40167365,1336.0
40167366,1369.0
40167469,1599.0
40167470,1613.0
40167471,1603.0
40167472,1624.0
40167473,1580.0
40167474,1625.0
40167475,1624.0
40167476,1613.0
40167477,1625.0
40167478,1586.0
40167479,1633.0
40167480,1634.0
40167481,1625.0
40167482,1624.0
40167483,1599.0
40167484,1633.0
40167485,1644.0
40167486,1603.0
40167487,1635.0
40167488,1647.0
40167489,1599.0
40167490,1637.0
40167491,1647.0
40167492,1645.0
40167493,1648.0
40167494,1620.0
40167495,1655.0
40167496,1645.0
40167497,1647.0
40167498,1660.0
40167499,1655.0
40167500,1661.0
40167501,1624.0
40167502,1650.0
40167503,1659.0
40167504,1650.0
40167505,1660.0
40167506,1670.0
40167507,1661.0
40167508,1659.0
40167509,1666.0
40167510,1622.0
40167511,1660.0
40167512,1669.0
40167513,1667.0
40167514,1678.0
40167515,1633.0
40167516,1666.0
40167517,1670.0
40167518,1632.0
40167519,1671.0
40167520,1647.0
40167521,1647.0
40167522,1666.0
40167523,1670.0
40167524,1625.0
40167525,1658.0
40167526,1666.0
40167527,1658.0
40167528,1659.0
40167529,1666.0
40167530,1660.0
40167531,1614.0
40167532,1655.0
40167533,1658.0
40167534,1609.0
40167535,1638.0
40167536,1643.0
40167537,1620.0
40167538,1626.0
40167539,1625.0
40167540,1624.0
40167541,1580.0
40167542,1603.0
40167543,1609.0
40167544,1599.0
40167545,1588.0
40167546,1589.0
40167547,1588.0
40167548,1530.0
40167549,1564.0
40167550,1564.0
40167551,1534.0
40167552,1544.0
40167553,1545.0
40167554,1540.0
40167555,1530.0
40167556,1528.0
40167557,1528.0
40167558,1488.0
40167559,1507.0
40167560,1507.0
40167561,1451.0
40167562,1484.0
40167563,1488.0
40167564,1448.0
40167565,1471.0
40167566,1471.0
40167567,1461.0
40167568,1453.0
40167570,1426.0
40167571,1450.0
40167572,1436.0
40167573,1449.0
40167574,1401.0
40167575,1428.0
40167576,1436.0
40167577,1427.0
40167578,1436.0
40167579,1381.0
40167580,1427.0
40167581,1414.0
40167582,1418.0
40167583,1424.0
40167584,1379.0
40167585,1425.0
40167586,1428.0
40167587,1416.0
40167588,1427.0
40167589,1382.0
40167590,1415.0
40167591,1417.0
40167592,1416.0
40167593,1427.0
40167594,1381.0
40167595,1417.0
40167596,1427.0
40167597,1379.0
40167598,1427.0
40167599,1440.0
40167600,1427.0
40167601,1428.0
40167602,1395.0
40167603,1427.0
40167604,1440.0
40167605,1440.0
40167606,1440.0
40167607,1428.0
40167608,1449.0
40167609,1448.0
40167610,1458.0
40167611,1405.0
40167612,1453.0
40167613,1459.0
40167614,1459.0
40167615,1463.0
40167616,1417.0
40167617,1470.0
40167618,1473.0
40167619,1465.0
40167620,1473.0
40167621,1452.0
40167622,1436.0
40167623,1473.0
40167624,1486.0
40167625,1474.0
40167626,1488.0
40167627,1496.0
40167628,1484.0
40167629,1495.0
40167630,1506.0
40167631,1461.0
40167632,1496.0
40167633,1510.0
40167634,1498.0
40167635,1500.0
40167636,1510.0
40167637,1517.0
40167638,1471.0
40167639,1510.0
40167640,1517.0
40167641,1476.0
40167642,1510.0
40167643,1519.0
40167644,1522.0
40167645,1487.0
40167646,1522.0
40167647,1531.0
40167648,1474.0
40167649,1520.0
40167650,1530.0
40167651,1510.0
40167652,1528.0
40167653,1530.0
40167654,1532.0
40167655,1485.0
40167656,1531.0
40167657,1539.0
40167658,1496.0
40167659,1527.0
40167660,1530.0
40167661,1533.0
40167662,1522.0
40167663,1531.0
40167664,1535.0
40167665,1500.0
40167666,1533.0
40167667,1535.0
40167668,1496.0
40167669,1508.0
40167772,1568.0
40167773,1566.0
40167774,1564.0
40167775,1567.0
40167776,1519.0
40167777,1566.0
40167778,1564.0
40167779,1563.0
40167780,1568.0
40167781,1531.0
40167782,1556.0
40167783,1564.0
40167784,1563.0
40167785,1568.0
40167786,1531.0
40167787,1564.0
40167788,1568.0
40167789,1562.0
40167790,1566.0
40167791,1534.0
40167792,1555.0
40167793,1575.0
40167794,1553.0
40167795,1573.0
40167796,1556.0
40167797,1564.0
40167798,1568.0
40167799,1530.0
40167800,1564.0
40167801,1564.0
40167802,1555.0
40167803,1564.0
40167804,1556.0
40167805,1566.0
40167806,1520.0
40167807,1564.0
40167808,1544.0
40167809,1555.0
40167810,1563.0
40167811,1530.0
40167812,1554.0
40167813,1564.0
40167814,1554.0
40167815,1555.0
40167816,1564.0
40167817,1510.0
40167818,1555.0
40167819,1542.0
40167820,1556.0
40167821,1564.0
40167822,1521.0
40167823,1541.0
40167824,1564.0
40167825,1564.0
40167826,1576.0
40167827,1567.0
40167828,1579.0
40167829,1589.0
40167830,1556.0
40167831,1588.0
40167832,1599.0
40167833,1555.0
40167834,1576.0
40167835,1599.0
40167836,1602.0
40167837,1556.0
40167838,1589.0
40167839,1599.0
40167840,1610.0
40167841,1578.0
40167842,1599.0
40167843,1599.0
40167844,1563.0
40167845,1598.0
40167846,1599.0
40167847,1599.0
40167848,1588.0
40167849,1590.0
40167850,1599.0
40167851,1552.0
40167852,1585.0
40167853,1588.0
40167854,1544.0
40167855,1564.0
40167856,1577.0
40167857,1579.0
40167858,1535.0
40167859,1566.0
40167860,1567.0
40167861,1567.0
40167862,1510.0
40167863,1555.0
40167864,1563.0
40167865,1556.0
40167866,1555.0
40167867,1550.0
40167868,1552.0
40167869,1507.0
40167870,1545.0
40167871,1555.0
40167974,1905.0
40167975,1952.0
40167976,1998.0
40167977,2056.0
40167978,2113.0
40167979,2111.0
40167980,2168.0
40167981,2205.0
40167982,2225.0
40167983,2281.0
40167984,2313.0
40167985,2325.0
40167986,2345.0
40167987,2347.0
40167988,2302.0
40167989,2314.0
40167990,2313.0
40167991,2256.0
40167992,2270.0
40167993,2258.0
40167994,2182.0
40167995,2178.0
40167996,2138.0
40167997,2047.0
40167998,2044.0
40167999,2000.0
40168000,1921.0
40168001,1899.0
40168002,1829.0
40168003,1798.0
40168004,1771.0
40168005,1682.0
40168006,1689.0
40168007,1644.0
40168008,1598.0
40168009,1555.0
40168010,1473.0
40168011,1475.0
40168012,1453.0
40168013,1425.0
40168014,1405.0
40168015,1332.0
40168016,1344.0
40168017,1324.0
40168018,1255.0
40168019,1279.0
40168020,1266.0
40168021,1241.0
40168022,1233.0
40168023,1206.0
40168024,1208.0
40168025,1184.0
40168026,1199.0
40168027,1149.0
40168028,1194.0
40168029,1182.0
40168030,1186.0
40168031,1196.0
40168032,1187.0
40168033,1193.0
40168034,1207.0
40168035,1218.0
40168036,1170.0
40168037,1219.0
40168038,1231.0
40168039,1232.0
40168040,1217.0
40168041,1252.0
40168042,1263.0
40168043,1229.0
40168044,1265.0
40168045,1278.0
40168046,1297.0
40168047,1263.0
40168048,1298.0
40168049,1313.0
40168050,1276.0
40168051,1324.0
40168052,1335.0
40168053,1291.0
40168054,1343.0
40168055,1356.0
40168056,1322.0
40168057,1358.0
40168058,1369.0
40168059,1379.0
40168060,1338.0
40168061,1382.0
40168062,1390.0
40168063,1348.0
40168064,1394.0
40168065,1408.0
40168066,1371.0
40168067,1405.0
40168068,1417.0
40168069,1428.0
40168070,1405.0
40168071,1427.0
40168072,1438.0
40168073,1404.0
40168176,1603.0
40168177,1625.0
40168178,1624.0
40168179,1633.0
40168180,1639.0
40168181,1590.0
40168182,1633.0
40168183,1644.0
40168184,1634.0
40168185,1654.0
40168186,1602.0
40168187,1644.0
40168188,1655.0
40168189,1645.0
40168190,1655.0
40168191,1612.0
40168192,1648.0
40168193,1658.0
40168194,1614.0
40168195,1659.0
40168196,1646.0
40168197,1648.0
40168198,1666.0
40168199,1647.0
40168200,1660.0
40168201,1669.0
40168202,1635.0
40168203,1659.0
40168204,1637.0
40168205,1659.0
40168206,1669.0
40168207,1622.0
40168208,1661.0
40168209,1666.0
40168210,1658.0
40168211,1666.0
40168212,1624.0
40168213,1658.0
40168214,1658.0
40168215,1647.0
40168216,1658.0
40168217,1626.0
40168218,1647.0
40168219,1658.0
40168220,1620.0
40168221,1647.0
40168222,1648.0
40168223,1609.0
40168224,1637.0
40168225,1647.0
40168226,1635.0
40168227,1614.0
40168228,1599.0
40168229,1637.0
40168230,1632.0
40168231,1631.0
40168232,1577.0
40168233,1614.0
40168234,1622.0
40168235,1599.0
40168236,1598.0
40168237,1599.0
40168238,1599.0
40168239,1555.0
40168240,1588.0
40168241,1577.0
40168242,1585.0
40168243,1532.0
40168244,1564.0
40168245,1564.0
40168246,1563.0
40168247,1508.0
40168248,1544.0
40168249,1552.0
40168250,1530.0
40168251,1522.0
40168252,1521.0
40168253,1528.0
40168254,1473.0
40168255,1508.0
40168256,1507.0
40168257,1461.0
40168258,1493.0
40168259,1486.0
40168260,1465.0
40168261,1471.0
40168262,1471.0
40168263,1473.0
40168264,1452.0
40168265,1461.0
40168266,1462.0
40168267,1406.0
40168268,1441.0
40168269,1451.0
40168270,1414.0
40168271,1438.0
40168272,1436.0
40168273,1438.0
40168274,1414.0
40168275,1428.0
40168378,1527.0
40168379,1541.0
40168380,1506.0
40168381,1531.0
40168382,1545.0
40168383,1495.0
40168384,1544.0
40168385,1531.0
40168386,1533.0
40168387,1542.0
40168388,1508.0
40168389,1541.0
40168390,1552.0
40168391,1517.0
40168392,1540.0
40168393,1528.0
40168394,1541.0
40168395,1541.0
40168396,1494.0
40168397,1532.0
40168398,1544.0
40168399,1498.0
40168400,1540.0
40168401,1534.0
40168402,1528.0
40168403,1539.0
40168404,1506.0
40168405,1534.0
40168406,1545.0
40168407,1533.0
40168408,1541.0
40168409,1498.0
40168410,1530.0
40168411,1542.0
40168412,1496.0
40168413,1541.0
40168414,1544.0
40168415,1540.0
40168416,1542.0
40168417,1499.0
40168418,1541.0
40168419,1545.0
40168420,1535.0
40168421,1535.0
40168422,1519.0
40168423,1533.0
40168424,1550.0
40168425,1533.0
40168426,1539.0
40168427,1540.0
40168428,1530.0
40168429,1506.0
40168430,1530.0
40168431,1541.0
40168432,1507.0
40168433,1533.0
40168434,1545.0
40168435,1530.0
40168436,1508.0
40168437,1542.0
40168438,1552.0
40168439,1509.0
40168440,1532.0
40168441,1545.0
40168442,1545.0
40168443,1510.0
40168444,1539.0
40168445,1552.0
40168446,1554.0
40168447,1508.0
40168448,1544.0
40168449,1552.0
40168450,1521.0
40168451,1540.0
40168452,1554.0
40168453,1555.0
40168454,1519.0
40168455,1555.0
40168456,1563.0
40168457,1541.0
40168458,1553.0
40168459,1555.0
40168460,1563.0
40168461,1510.0
40168462,1555.0
40168463,1555.0
40168464,1552.0
40168465,1552.0
40168466,1555.0
40168467,1563.0
40168468,1510.0
40168469,1544.0
40168470,1552.0
40168471,1509.0
40168472,1547.0
40168473,1552.0
40168474,1540.0
40168475,1542.0
40168476,1553.0
40168477,1545.0
40168580,1563.0
40168581,1576.0
40168582,1578.0
40168583,1533.0
40168584,1575.0
40168585,1576.0
40168586,1522.0
40168587,1566.0
40168588,1564.0
40168589,1553.0
40168590,1555.0
40168591,1507.0
40168592,1544.0
40168593,1552.0
40168594,1498.0
40168595,1533.0
40168596,1531.0
40168597,1530.0
40168598,1540.0
40168599,1488.0
40168600,1522.0
40168601,1510.0
40168602,1519.0
40168603,1527.0
40168604,1517.0
40168605,1522.0
40168606,1519.0
40168607,1474.0
40168608,1522.0
40168609,1528.0
40168610,1519.0
40168611,1530.0
40168612,1484.0
40168613,1528.0
40168614,1530.0
40168615,1522.0
40168616,1533.0
40168617,1484.0
40168618,1531.0
40168619,1530.0
40168620,1530.0
40168621,1539.0
40168622,1494.0
40168623,1532.0
40168624,1541.0
40168625,1531.0
40168626,1540.0
40168627,1507.0
40168628,1532.0
40168629,1544.0
40168630,1494.0
40168631,1540.0
40168632,1533.0
40168633,1545.0
40168634,1530.0
40168635,1540.0
40168636,1500.0
40168637,1534.0
40168638,1546.0
40168639,1552.0
40168640,1507.0
40168641,1535.0
40168642,1540.0
40168643,1541.0
40168644,1494.0
40168645,1542.0
40168646,1544.0
40168647,1532.0
40168648,1522.0
40168649,1540.0
40168650,1544.0
40168651,1519.0
40168652,1540.0
40168653,1542.0
40168654,1552.0
40168655,1519.0
40168656,1530.0
40168657,1544.0
40168658,1553.0
40168659,1510.0
40168660,1541.0
40168661,1542.0
40168662,1550.0
40168663,1500.0
40168664,1544.0
40168665,1552.0
40168666,1530.0
40168667,1540.0
40168668,1541.0
40168669,1545.0
40168670,1494.0
40168671,1533.0
40168672,1533.0
40168673,1533.0
40168674,1487.0
40168675,1520.0
40168676,1520.0
40168677,1484.0
40168678,1508.0
40168679,1507.0
40168681,1488.0
40168682,1488.0
40168683,1506.0
40168684,1453.0
40168685,1507.0
40168686,1510.0
40168687,1518.0
40168688,1542.0
40168689,1508.0
40168690,1564.0
40168691,1599.0
40168692,1590.0
40168693,1658.0
40168694,1691.0
40168695,1707.0
40168696,1769.0
40168697,1782.0
40168698,1863.0
40168699,1908.0
40168700,1921.0
40168701,1989.0
40168702,2044.0
40168703,2069.0
40168704,2120.0
40168705,2157.0
40168706,2186.0
40168707,2215.0
40168708,2256.0
40168709,2225.0
40168710,2268.0
40168711,2281.0
40168712,2238.0
40168713,2268.0
40168714,2258.0
40168715,2200.0
40168716,2204.0
40168717,2199.0
40168718,2127.0
40168719,2133.0
40168720,2080.0
40168721,2043.0
40168722,2009.0
40168723,1931.0
40168724,1920.0
40168725,1886.0
40168726,1795.0
40168727,1785.0
40168728,1746.0
40168729,1678.0
40168730,1672.0
40168731,1650.0
40168732,1613.0
40168733,1576.0
40168734,1540.0
40168735,1508.0
40168736,1430.0
40168737,1451.0
40168738,1435.0
40168739,1406.0
40168740,1392.0
40168741,1370.0
40168742,1302.0
40168743,1323.0
40168744,1321.0
40168745,1299.0
40168746,1252.0
40168747,1276.0
40168748,1263.0
40168749,1218.0
40168750,1242.0
40168751,1242.0
40168752,1216.0
40168753,1221.0
40168754,1232.0
40168755,1232.0
40168756,1184.0
40168757,1230.0
40168758,1241.0
40168759,1232.0
40168760,1232.0
40168761,1242.0
40168762,1254.0
40168763,1207.0
40168764,1262.0
40168765,1268.0
40168766,1252.0
40168767,1254.0
40168768,1287.0
40168769,1300.0
40168770,1254.0
40168771,1300.0
40168772,1311.0
40168773,1324.0
40168774,1279.0
40168775,1332.0
40168776,1344.0
40168777,1332.0
40168778,1347.0
40168779,1359.0
40168780,1369.0
40168883,1579.0
40168884,1588.0
40168885,1598.0
40168886,1590.0
40168887,1590.0
40168888,1563.0
40168889,1591.0
40168890,1599.0
40168891,1598.0
40168892,1609.0
40168893,1563.0
40168894,1603.0
40168895,1609.0
40168896,1564.0
40168897,1610.0
40168898,1613.0
40168899,1612.0
40168900,1620.0
40168901,1579.0
40168902,1612.0
40168903,1615.0
40168904,1574.0
40168905,1614.0
40168906,1622.0
40168907,1613.0
40168908,1625.0
40168909,1586.0
40168910,1621.0
40168911,1633.0
40168912,1586.0
40168913,1625.0
40168914,1633.0
40168915,1624.0
40168916,1633.0
40168917,1614.0
40168918,1633.0
40168919,1638.0
40168920,1590.0
40168921,1633.0
40168922,1645.0
40168923,1591.0
40168924,1634.0
40168925,1644.0
40168926,1598.0
40168927,1646.0
40168928,1644.0
40168929,1637.0
40168930,1648.0
40168931,1602.0
40168932,1637.0
40168933,1644.0
40168934,1622.0
40168935,1644.0
40168936,1643.0
40168937,1598.0
40168938,1643.0
40168939,1645.0
40168940,1647.0
40168941,1613.0
40168942,1631.0
40168943,1637.0
40168944,1644.0
40168945,1600.0
40168946,1633.0
40168947,1637.0
40168948,1633.0
40168949,1625.0
40168950,1633.0
40168951,1637.0
40168952,1588.0
40168953,1626.0
40168954,1625.0
40168955,1588.0
40168956,1613.0
40168957,1621.0
40168958,1621.0
40168959,1577.0
40168960,1600.0
40168961,1610.0
40168962,1599.0
40168963,1590.0
40168964,1599.0
40168965,1599.0
40168966,1554.0
40168967,1579.0
40168968,1577.0
40168969,1522.0
40168970,1568.0
40168971,1575.0
40168972,1522.0
40168973,1544.0
40168974,1552.0
40168975,1544.0
40168976,1533.0
40168977,1535.0
40168978,1532.0
40168979,1493.0
40168980,1510.0
40168981,1510.0
40168982,1465.0
40169085,1563.0
40169086,1522.0
40169087,1518.0
40169088,1521.0
40169089,1487.0
40169090,1519.0
40169091,1530.0
40169092,1500.0
40169093,1530.0
40169094,1533.0
40169095,1530.0
40169096,1533.0
40169097,1507.0
40169098,1540.0
40169099,1530.0
40169100,1533.0
40169101,1540.0
40169102,1496.0
40169103,1535.0
40169104,1540.0
40169105,1508.0
40169106,1540.0
40169107,1541.0
40169108,1532.0
40169109,1541.0
40169110,1487.0
40169111,1540.0
40169112,1523.0
40169113,1530.0
40169114,1539.0
40169115,1530.0
40169116,1540.0
40169117,1498.0
40169118,1530.0
40169119,1533.0
40169120,1494.0
40169121,1523.0
40169122,1540.0
40169123,1495.0
40169124,1533.0
40169125,1535.0
40169126,1530.0
40169127,1540.0
40169128,1488.0
40169129,1541.0
40169130,1540.0
40169131,1530.0
40169132,1542.0
40169133,1541.0
40169134,1540.0
40169135,1546.0
40169136,1510.0
40169137,1552.0
40169138,1540.0
40169139,1542.0
40169140,1554.0
40169141,1498.0
40169142,1541.0
40169143,1554.0
40169144,1531.0
40169145,1535.0
40169146,1546.0
40169147,1555.0
40169148,1510.0
40169149,1546.0
40169150,1555.0
40169151,1508.0
40169152,1542.0
40169153,1555.0
40169154,1510.0
40169155,1542.0
40169156,1552.0
40169157,1539.0
40169158,1541.0
40169159,1555.0
40169160,1555.0
40169161,1508.0
40169162,1544.0
40169163,1553.0
40169164,1501.0
40169165,1542.0
40169166,1555.0
40169167,1510.0
40169168,1545.0
40169169,1552.0
40169170,1496.0
40169171,1544.0
40169172,1554.0
40169173,1544.0
40169174,1544.0
40169175,1552.0
40169176,1555.0
40169177,1507.0
40169178,1552.0
40169179,1555.0
40169180,1509.0
40169181,1553.0
40169182,1555.0
40169183,1510.0
40169184,1553.0
40169287,1590.0
40169288,1598.0
40169289,1544.0
40169290,1586.0
40169291,1584.0
40169292,1589.0
40169293,1544.0
40169294,1577.0
40169295,1579.0
40169296,1568.0
40169297,1580.0
40169298,1544.0
40169299,1568.0
40169300,1567.0
40169301,1533.0
40169302,1563.0
40169303,1553.0
40169304,1555.0
40169305,1555.0
40169306,1520.0
40169307,1546.0
40169308,1555.0
40169309,1508.0
40169310,1544.0
40169311,1554.0
40169312,1542.0
40169313,1552.0
40169314,1498.0
40169315,1533.0
40169316,1544.0
40169317,1510.0
40169318,1541.0
40169319,1544.0
40169320,1498.0
40169321,1532.0
40169322,1540.0
40169323,1522.0
40169324,1540.0
40169325,1495.0
40169326,1540.0
40169327,1540.0
40169328,1531.0
40169329,1540.0
40169330,1528.0
40169331,1533.0
40169332,1485.0
40169333,1532.0
40169334,1530.0
40169335,1521.0
40169336,1531.0
40169337,1528.0
40169338,1530.0
40169339,1484.0
40169340,1530.0
40169341,1532.0
40169342,1520.0
40169343,1532.0
40169344,1486.0
40169345,1530.0
40169346,1530.0
40169347,1487.0
40169348,1522.0
40169349,1520.0
40169350,1530.0
40169351,1488.0
40169352,1522.0
40169353,1531.0
40169354,1520.0
40169355,1534.0
40169356,1533.0
40169357,1494.0
40169358,1522.0
40169359,1522.0
40169360,1533.0
40169361,1490.0
40169362,1530.0
40169363,1539.0
40169364,1544.0
40169365,1508.0
40169366,1530.0
40169367,1533.0
40169368,1540.0
40169369,1509.0
40169370,1540.0
40169371,1547.0
40169372,1510.0
40169373,1540.0
40169374,1544.0
40169375,1554.0
40169376,1500.0
40169377,1544.0
40169378,1555.0
40169379,1552.0
40169380,1510.0
40169381,1547.0
40169382,1556.0
40169383,1510.0
40169384,1545.0
40169385,1555.0
40169386,1555.0
40169388,1519.0
40169389,1541.0
40169390,1540.0
40169391,1532.0
40169392,1544.0
40169393,1493.0
40169394,1530.0
40169395,1520.0
40169396,1501.0
40169397,1519.0
40169398,1470.0
40169399,1506.0
40169400,1501.0
40169401,1485.0
40169402,1496.0
40169403,1452.0
40169404,1500.0
40169405,1474.0
40169406,1510.0
40169407,1530.0
40169408,1518.0
40169409,1563.0
40169410,1554.0
40169411,1600.0
40169412,1644.0
40169413,1671.0
40169414,1702.0
40169415,1692.0
40169416,1794.0
40169417,1816.0
40169418,1889.0
40169419,1931.0
40169420,1919.0
40169421,2003.0
40169422,2034.0
40169423,2089.0
40169424,2134.0
40169425,2113.0
40169426,2182.0
40169427,2225.0
40169428,2232.0
40169429,2228.0
40169430,2190.0
40169431,2216.0
40169432,2223.0
40169433,2203.0
40169434,2181.0
40169435,2122.0
40169436,2125.0
40169437,2113.0
40169438,2031.0
40169439,2030.0
40169440,1942.0
40169441,1934.0
40169442,1900.0
40169443,1818.0
40169444,1819.0
40169445,1786.0
40169446,1701.0
40169447,1702.0
40169448,1670.0
40169449,1592.0
40169450,1613.0
40169451,1544.0
40169452,1568.0
40169453,1508.0
40169454,1510.0
40169455,1495.0
40169456,1426.0
40169457,1443.0
40169458,1428.0
40169459,1427.0
40169460,1361.0
40169461,1392.0
40169462,1381.0
40169463,1323.0
40169464,1344.0
40169465,1346.0
40169466,1308.0
40169467,1312.0
40169468,1312.0
40169469,1300.0
40169470,1268.0
40169471,1287.0
40169472,1289.0
40169473,1241.0
40169474,1275.0
