,Device 1
40763162,1508.0
40763163,1531.0
40763164,1532.0
40763165,1535.0
40763166,1485.0
40763167,1517.0
40763168,1521.0
40763169,1520.0
40763170,1473.0
40763171,1499.0
40763172,1508.0
40763173,1484.0
40763174,1498.0
40763175,1508.0
40763176,1476.0
40763177,1508.0
40763178,1530.0
40763179,1544.0
40763180,1546.0
40763181,1575.0
40763182,1600.0
40763183,1586.0
40763184,1650.0
40763185,1683.0
40763186,1682.0
40763187,1772.0
40763188,1829.0
40763189,1852.0
40763190,1911.0
40763191,1965.0
40763192,2013.0
40763193,2066.0
40763194,2123.0
40763195,2157.0
40763196,2157.0
40763197,2225.0
40763198,2279.0
40763199,2293.0
40763200,2288.0
40763201,2337.0
40763202,2353.0
40763203,2335.0
40763204,2336.0
40763205,2320.0
40763206,2309.0
40763207,2255.0
40763208,2234.0
40763209,2253.0
40763210,2214.0
40763211,2137.0
40763212,2076.0
40763213,2043.0
40763214,2025.0
40763215,1979.0
40763216,1899.0
40763217,1885.0
40763218,1833.0
40763219,1786.0
40763220,1758.0
40763221,1716.0
40763222,1679.0
40763223,1609.0
40763224,1564.0
40763225,1510.0
40763226,1498.0
40763227,1471.0
40763228,1448.0
40763229,1425.0
40763230,1406.0
40763231,1382.0
40763232,1358.0
40763233,1300.0
40763234,1274.0
40763235,1252.0
40763236,1240.0
40763237,1228.0
40763238,1241.0
40763239,1228.0
40763240,1218.0
40763241,1207.0
40763242,1205.0
40763243,1206.0
40763244,1183.0
40763245,1158.0
40763246,1148.0
40763247,1138.0
40763248,1139.0
40763249,1158.0
40763250,1152.0
40763251,1193.0
40763252,1196.0
40763253,1196.0
40763254,1200.0
40763255,1208.0
40763256,1207.0
40763257,1207.0
40763258,1184.0
40763259,1184.0
40763260,1207.0
40763261,1232.0
40763263,1240.0
40763264,1241.0
40763265,1263.0
40763266,1268.0
40763267,1233.0
40763268,1277.0
40763269,1297.0
40763270,1300.0
40763271,1268.0
40763272,1274.0
40763273,1323.0
40763274,1335.0
40763275,1299.0
40763276,1338.0
40763277,1357.0
40763278,1360.0
40763279,1359.0
40763280,1371.0
40763281,1390.0
40763282,1356.0
40763283,1403.0
40763284,1414.0
40763285,1391.0
40763286,1414.0
40763287,1425.0
40763288,1426.0
40763289,1427.0
40763290,1441.0
40763291,1449.0
40763292,1407.0
40763293,1446.0
40763294,1452.0
40763295,1417.0
40763296,1458.0
40763297,1462.0
40763298,1441.0
40763299,1462.0
40763300,1474.0
40763301,1484.0
40763302,1440.0
40763303,1474.0
40763304,1487.0
40763305,1465.0
40763306,1485.0
40763307,1494.0
40763308,1487.0
40763309,1496.0
40763310,1507.0
40763311,1510.0
40763312,1473.0
40763313,1510.0
40763314,1482.0
40763315,1508.0
40763316,1510.0
40763317,1510.0
40763318,1471.0
40763319,1510.0
40763320,1510.0
40763321,1519.0
40763322,1520.0
40763323,1522.0
40763324,1510.0
40763325,1488.0
40763326,1473.0
40763327,1462.0
40763328,1462.0
40763329,1508.0
40763330,1510.0
40763331,1510.0
40763332,1509.0
40763333,1510.0
40763334,1510.0
40763335,1520.0
40763336,1510.0
40763337,1487.0
40763338,1484.0
40763339,1487.0
40763340,1495.0
40763341,1530.0
40763342,1532.0
40763343,1533.0
40763344,1544.0
40763345,1554.0
40763346,1553.0
40763347,1530.0
40763348,1508.0
40763349,1501.0
40763350,1508.0
40763351,1510.0
40763352,1510.0
40763353,1533.0
40763354,1554.0
40763355,1555.0
40763356,1564.0
40763357,1563.0
40763358,1568.0
40763359,1555.0
40763360,1530.0
40763361,1522.0
40763362,1532.0
40763364,1546.0
40763365,1576.0
40763366,1580.0
40763367,1579.0
40763368,1541.0
40763369,1579.0
40763370,1586.0
40763371,1539.0
40763372,1579.0
40763373,1588.0
40763374,1586.0
40763375,1586.0
40763376,1552.0
40763377,1585.0
40763378,1589.0
40763379,1554.0
40763380,1578.0
40763381,1588.0
40763382,1552.0
40763383,1588.0
40763384,1590.0
40763385,1564.0
40763386,1579.0
40763387,1588.0
40763388,1579.0
40763389,1577.0
40763390,1591.0
40763391,1599.0
40763392,1552.0
40763393,1591.0
40763394,1599.0
40763395,1564.0
40763396,1599.0
40763397,1609.0
40763398,1599.0
40763399,1599.0
40763400,1612.0
40763401,1612.0
40763402,1564.0
40763403,1613.0
40763404,1620.0
40763405,1575.0
40763406,1613.0
40763407,1621.0
40763408,1612.0
40763409,1590.0
40763410,1615.0
40763411,1625.0
40763412,1590.0
40763413,1613.0
40763414,1625.0
40763415,1599.0
40763416,1599.0
40763417,1624.0
40763418,1633.0
40763419,1614.0
40763420,1622.0
40763421,1633.0
40763422,1633.0
40763423,1637.0
40763424,1626.0
40763425,1599.0
40763426,1590.0
40763427,1582.0
40763428,1613.0
40763429,1626.0
40763430,1624.0
40763431,1631.0
40763432,1633.0
40763433,1633.0
40763434,1626.0
40763435,1586.0
40763436,1590.0
40763437,1585.0
40763438,1579.0
40763439,1615.0
40763440,1615.0
40763441,1622.0
40763442,1621.0
40763443,1624.0
40763444,1626.0
40763445,1591.0
40763446,1567.0
40763447,1578.0
40763448,1600.0
40763449,1603.0
40763450,1609.0
40763451,1609.0
40763452,1610.0
40763453,1610.0
40763454,1613.0
40763455,1610.0
40763456,1598.0
40763457,1574.0
40763458,1564.0
40763459,1555.0
40763460,1555.0
40763461,1555.0
40763462,1566.0
40763463,1575.0
40763465,1585.0
40763466,1590.0
40763467,1599.0
40763468,1552.0
40763469,1568.0
40763470,1589.0
40763471,1598.0
40763472,1577.0
40763473,1564.0
40763474,1575.0
40763475,1568.0
40763476,1567.0
40763477,1522.0
40763478,1554.0
40763479,1563.0
40763480,1555.0
40763481,1541.0
40763482,1542.0
40763483,1544.0
40763484,1531.0
40763485,1530.0
40763486,1523.0
40763487,1471.0
40763488,1509.0
40763489,1510.0
40763490,1471.0
40763491,1499.0
40763492,1495.0
40763493,1488.0
40763494,1461.0
40763495,1484.0
40763496,1484.0
40763497,1435.0
40763498,1471.0
40763499,1471.0
40763500,1440.0
40763501,1414.0
40763502,1451.0
40763503,1452.0
40763504,1436.0
40763505,1436.0
40763506,1442.0
40763507,1440.0
40763508,1392.0
40763509,1428.0
40763510,1440.0
40763511,1428.0
40763512,1391.0
40763513,1427.0
40763514,1435.0
40763515,1381.0
40763516,1406.0
40763517,1435.0
40763518,1392.0
40763519,1435.0
40763520,1436.0
40763521,1403.0
40763522,1452.0
40763523,1427.0
40763524,1414.0
40763525,1406.0
40763526,1415.0
40763527,1435.0
40763528,1449.0
40763529,1459.0
40763530,1462.0
40763531,1470.0
40763532,1475.0
40763533,1465.0
40763534,1428.0
40763535,1427.0
40763536,1425.0
40763537,1426.0
40763538,1463.0
40763539,1471.0
40763540,1476.0
40763541,1473.0
40763542,1475.0
40763543,1462.0
40763544,1428.0
40763545,1435.0
40763546,1438.0
40763547,1459.0
40763548,1473.0
40763549,1475.0
40763550,1481.0
40763551,1484.0
40763552,1487.0
40763553,1476.0
40763554,1450.0
40763555,1449.0
40763556,1440.0
40763557,1451.0
40763558,1453.0
40763559,1487.0
40763560,1494.0
40763561,1496.0
40763562,1498.0
40763563,1506.0
40763564,1498.0
40763566,1501.0
40763567,1500.0
40763568,1507.0
40763569,1510.0
40763570,1495.0
40763571,1473.0
40763572,1510.0
40763573,1510.0
40763574,1510.0
40763575,1473.0
40763576,1510.0
40763577,1520.0
40763578,1530.0
40763579,1485.0
40763580,1519.0
40763581,1522.0
40763582,1530.0
40763583,1501.0
40763584,1520.0
40763585,1530.0
40763586,1530.0
40763587,1518.0
40763588,1530.0
40763589,1532.0
40763590,1508.0
40763591,1534.0
40763592,1534.0
40763593,1519.0
40763594,1498.0
40763595,1540.0
40763596,1552.0
40763597,1530.0
40763598,1544.0
40763599,1544.0
40763600,1547.0
40763601,1507.0
40763602,1544.0
40763603,1553.0
40763604,1563.0
40763605,1521.0
40763606,1553.0
40763607,1554.0
40763608,1555.0
40763609,1520.0
40763610,1544.0
40763611,1556.0
40763612,1535.0
40763613,1555.0
40763614,1555.0
40763615,1555.0
40763616,1552.0
40763617,1555.0
40763618,1555.0
40763619,1522.0
40763620,1553.0
40763621,1555.0
40763622,1555.0
40763623,1555.0
40763624,1555.0
40763625,1562.0
40763626,1507.0
40763627,1552.0
40763628,1564.0
40763629,1564.0
40763630,1531.0
40763631,1528.0
40763632,1563.0
40763633,1567.0
40763634,1564.0
40763635,1567.0
40763636,1564.0
40763637,1544.0
40763638,1522.0
40763639,1518.0
40763640,1530.0
40763641,1555.0
40763642,1555.0
40763643,1555.0
40763644,1555.0
40763645,1555.0
40763646,1555.0
40763647,1521.0
40763648,1509.0
40763649,1500.0
40763650,1498.0
40763651,1534.0
40763652,1540.0
40763653,1545.0
40763654,1544.0
40763655,1546.0
40763656,1540.0
40763657,1498.0
40763658,1494.0
40763659,1506.0
40763660,1530.0
40763661,1540.0
40763662,1540.0
40763663,1541.0
40763664,1541.0
40763665,1553.0
40763667,1544.0
40763668,1501.0
40763669,1544.0
40763670,1545.0
40763671,1531.0
40763672,1552.0
40763673,1555.0
40763674,1563.0
40763675,1508.0
40763676,1553.0
40763677,1555.0
40763678,1555.0
40763679,1522.0
40763680,1562.0
40763681,1563.0
40763682,1564.0
40763683,1510.0
40763684,1555.0
40763685,1562.0
40763686,1556.0
40763687,1517.0
40763688,1552.0
40763689,1563.0
40763690,1553.0
40763691,1553.0
40763692,1563.0
40763693,1552.0
40763694,1546.0
40763695,1555.0
40763696,1555.0
40763697,1552.0
40763698,1555.0
40763699,1555.0
40763700,1510.0
40763701,1545.0
40763702,1555.0
40763703,1510.0
40763704,1540.0
40763705,1546.0
40763706,1553.0
40763707,1510.0
40763708,1534.0
40763709,1544.0
40763710,1509.0
40763711,1530.0
40763712,1539.0
40763713,1530.0
40763714,1528.0
40763715,1531.0
40763716,1531.0
40763717,1530.0
40763718,1499.0
40763719,1498.0
40763720,1530.0
40763721,1530.0
40763722,1532.0
40763723,1494.0
40763724,1508.0
40763725,1510.0
40763726,1540.0
40763727,1540.0
40763728,1546.0
40763729,1552.0
40763730,1556.0
40763731,1566.0
40763732,1528.0
40763733,1522.0
40763734,1540.0
40763735,1567.0
40763736,1575.0
40763737,1578.0
40763738,1582.0
40763739,1579.0
40763740,1533.0
40763741,1533.0
40763742,1531.0
40763743,1533.0
40763744,1541.0
40763745,1576.0
40763746,1575.0
40763747,1578.0
40763748,1579.0
40763749,1582.0
40763750,1533.0
40763751,1533.0
40763752,1533.0
40763753,1533.0
40763754,1522.0
40763755,1522.0
40763756,1552.0
40763757,1563.0
40763758,1564.0
40763759,1563.0
40763760,1564.0
40763761,1563.0
40763762,1541.0
40763763,1519.0
40763764,1510.0
40763765,1501.0
40763766,1499.0
40763768,1530.0
40763769,1540.0
40763770,1546.0
40763771,1545.0
40763772,1528.0
40763773,1541.0
40763774,1553.0
40763775,1496.0
40763776,1533.0
40763777,1542.0
40763778,1544.0
40763779,1510.0
40763780,1541.0
40763781,1546.0
40763782,1553.0
40763783,1522.0
40763784,1499.0
40763785,1545.0
40763786,1545.0
40763787,1522.0
40763788,1533.0
40763789,1544.0
40763790,1554.0
40763791,1510.0
40763792,1528.0
40763793,1541.0
40763794,1552.0
40763795,1500.0
40763796,1533.0
40763797,1546.0
40763798,1508.0
40763799,1541.0
40763800,1554.0
40763801,1544.0
40763802,1520.0
40763803,1544.0
40763804,1552.0
40763805,1508.0
40763806,1546.0
40763807,1555.0
40763808,1510.0
40763809,1508.0
40763810,1553.0
40763811,1553.0
40763812,1508.0
40763813,1544.0
40763814,1545.0
40763815,1555.0
40763816,1553.0
40763817,1541.0
40763818,1545.0
40763819,1545.0
40763820,1546.0
40763821,1542.0
40763822,1555.0
40763823,1552.0
40763824,1508.0
40763825,1541.0
40763826,1555.0
40763827,1555.0
40763828,1555.0
40763829,1564.0
40763830,1552.0
40763831,1510.0
40763832,1510.0
40763833,1510.0
40763834,1510.0
40763835,1553.0
40763836,1546.0
40763837,1555.0
40763838,1555.0
40763839,1555.0
40763840,1539.0
40763841,1517.0
40763842,1507.0
40763843,1508.0
40763844,1530.0
40763845,1541.0
40763846,1542.0
40763847,1545.0
40763848,1552.0
40763849,1552.0
40763850,1555.0
40763851,1555.0
40763852,1520.0
40763853,1506.0
40763854,1500.0
40763855,1507.0
40763856,1542.0
40763857,1544.0
40763858,1541.0
40763859,1541.0
40763860,1540.0
40763861,1546.0
40763862,1546.0
40763863,1521.0
40763864,1507.0
40763865,1494.0
40763866,1494.0
40763867,1494.0
40763869,1533.0
40763870,1521.0
40763871,1523.0
40763872,1531.0
40763873,1540.0
40763874,1484.0
40763875,1519.0
40763876,1530.0
40763877,1510.0
40763878,1530.0
40763879,1534.0
40763880,1506.0
40763881,1522.0
40763882,1530.0
40763883,1535.0
40763884,1507.0
40763885,1496.0
40763886,1539.0
40763887,1540.0
40763888,1544.0
40763889,1496.0
40763890,1544.0
40763891,1554.0
40763892,1545.0
40763893,1507.0
40763894,1554.0
40763895,1564.0
40763896,1555.0
40763897,1555.0
40763898,1564.0
40763899,1574.0
40763900,1533.0
40763901,1568.0
40763902,1576.0
40763903,1579.0
40763904,1540.0
40763905,1576.0
40763906,1585.0
40763907,1552.0
40763908,1578.0
40763909,1579.0
40763910,1579.0
40763911,1567.0
40763912,1577.0
40763913,1580.0
40763914,1531.0
40763915,1567.0
40763916,1574.0
40763917,1563.0
40763918,1555.0
40763919,1566.0
40763920,1531.0
40763921,1555.0
40763922,1556.0
40763923,1555.0
40763924,1564.0
40763925,1520.0
40763926,1542.0
40763927,1542.0
40763928,1520.0
40763929,1519.0
40763930,1510.0
40763931,1508.0
40763932,1508.0
40763933,1535.0
40763934,1540.0
40763935,1545.0
40763936,1545.0
40763937,1545.0
40763938,1520.0
40763939,1499.0
40763940,1488.0
40763941,1488.0
40763942,1494.0
40763943,1508.0
40763944,1533.0
40763945,1530.0
40763946,1522.0
40763947,1530.0
40763948,1530.0
40763949,1530.0
40763950,1495.0
40763951,1484.0
40763952,1484.0
40763953,1520.0
40763954,1528.0
40763955,1530.0
40763956,1530.0
40763957,1530.0
40763958,1494.0
40763959,1474.0
40763960,1475.0
40763961,1494.0
40763962,1510.0
40763963,1522.0
40763964,1530.0
40763965,1530.0
40763966,1532.0
40763967,1540.0
40763968,1532.0
40763970,1531.0
40763971,1530.0
40763972,1542.0
40763973,1533.0
40763974,1531.0
40763975,1544.0
40763976,1545.0
40763977,1530.0
40763978,1546.0
40763979,1556.0
40763980,1510.0
40763981,1554.0
40763982,1553.0
40763983,1555.0
40763984,1519.0
40763985,1552.0
40763986,1555.0
40763987,1553.0
40763988,1518.0
40763989,1555.0
40763990,1566.0
40763991,1522.0
40763992,1552.0
40763993,1563.0
40763994,1555.0
40763995,1552.0
40763996,1554.0
40763997,1553.0
40763998,1517.0
40763999,1552.0
40764000,1555.0
40764001,1500.0
40764002,1541.0
40764003,1546.0
40764004,1498.0
40764005,1532.0
40764006,1540.0
40764007,1498.0
40764008,1522.0
40764009,1530.0
40764010,1506.0
40764011,1510.0
40764012,1518.0
40764013,1495.0
40764014,1471.0
40764015,1501.0
40764016,1508.0
40764017,1460.0
40764018,1509.0
40764019,1528.0
40764020,1494.0
40764021,1520.0
40764022,1568.0
40764023,1563.0
40764024,1576.0
40764025,1647.0
40764026,1682.0
40764027,1717.0
40764028,1768.0
40764029,1786.0
40764030,1829.0
40764031,1875.0
40764032,1911.0
40764033,1964.0
40764034,2014.0
40764035,2065.0
40764036,2113.0
40764037,2137.0
40764038,2168.0
40764039,2200.0
40764040,2266.0
40764041,2288.0
40764042,2291.0
40764043,2288.0
40764044,2293.0
40764045,2281.0
40764046,2268.0
40764047,2238.0
40764048,2211.0
40764049,2182.0
40764050,2156.0
40764051,2099.0
40764052,2044.0
40764053,1988.0
40764054,1942.0
40764055,1905.0
40764056,1860.0
40764057,1817.0
40764058,1771.0
40764059,1761.0
40764060,1716.0
40764061,1682.0
40764062,1655.0
40764063,1626.0
40764064,1602.0
40764065,1564.0
40764066,1500.0
40764067,1465.0
40764068,1435.0
40764069,1407.0
40764071,1390.0
40764072,1390.0
40764073,1381.0
40764074,1356.0
40764075,1312.0
40764076,1320.0
40764077,1311.0
40764078,1241.0
40764079,1268.0
40764080,1266.0
40764081,1218.0
40764082,1240.0
40764083,1241.0
40764084,1230.0
40764085,1218.0
40764086,1230.0
40764087,1230.0
40764088,1207.0
40764089,1228.0
40764090,1229.0
40764091,1186.0
40764092,1230.0
40764093,1241.0
40764094,1230.0
40764095,1242.0
40764096,1253.0
40764097,1252.0
40764098,1255.0
40764099,1274.0
40764100,1255.0
40764101,1252.0
40764102,1289.0
40764103,1302.0
40764104,1268.0
40764105,1311.0
40764106,1323.0
40764107,1279.0
40764108,1330.0
40764109,1344.0
40764110,1315.0
40764111,1344.0
40764112,1361.0
40764113,1356.0
40764114,1326.0
40764115,1378.0
40764116,1392.0
40764117,1348.0
40764118,1384.0
40764119,1403.0
40764120,1393.0
40764121,1401.0
40764122,1382.0
40764123,1418.0
40764124,1371.0
40764125,1418.0
40764126,1428.0
40764127,1427.0
40764128,1443.0
40764129,1417.0
40764130,1400.0
40764131,1413.0
40764132,1440.0
40764133,1453.0
40764134,1461.0
40764135,1465.0
40764136,1471.0
40764137,1474.0
40764138,1473.0
40764139,1446.0
40764140,1438.0
40764141,1440.0
40764142,1450.0
40764143,1460.0
40764144,1470.0
40764145,1490.0
40764146,1498.0
40764147,1494.0
40764148,1498.0
40764149,1510.0
40764150,1519.0
40764151,1509.0
40764152,1487.0
40764153,1475.0
40764154,1473.0
40764155,1471.0
40764156,1473.0
40764157,1475.0
40764158,1484.0
40764159,1487.0
40764160,1519.0
40764161,1519.0
40764162,1530.0
40764163,1531.0
40764164,1533.0
40764165,1534.0
40764166,1530.0
40764167,1495.0
40764168,1498.0
40764169,1498.0
40764170,1496.0
40764172,1510.0
40764173,1531.0
40764174,1542.0
40764175,1510.0
40764176,1533.0
40764177,1542.0
40764178,1533.0
40764179,1509.0
40764180,1544.0
40764181,1552.0
40764182,1499.0
40764183,1554.0
40764184,1554.0
40764185,1519.0
40764186,1544.0
40764187,1555.0
40764188,1564.0
40764189,1510.0
40764190,1555.0
40764191,1564.0
40764192,1563.0
40764193,1519.0
40764194,1564.0
40764195,1567.0
40764196,1564.0
40764197,1564.0
40764198,1577.0
40764199,1564.0
40764200,1564.0
40764201,1576.0
40764202,1541.0
40764203,1568.0
40764204,1579.0
40764205,1544.0
40764206,1577.0
40764207,1579.0
40764208,1544.0
40764209,1555.0
40764210,1580.0
40764211,1591.0
40764212,1553.0
40764213,1582.0
40764214,1590.0
40764215,1590.0
40764216,1563.0
40764217,1591.0
40764218,1599.0
40764219,1555.0
40764220,1588.0
40764221,1590.0
40764222,1599.0
40764223,1586.0
40764224,1599.0
40764225,1599.0
40764226,1564.0
40764227,1599.0
40764228,1603.0
40764229,1613.0
40764230,1612.0
40764231,1599.0
40764232,1567.0
40764233,1568.0
40764234,1574.0
40764235,1612.0
40764236,1612.0
40764237,1613.0
40764238,1614.0
40764239,1614.0
40764240,1620.0
40764241,1592.0
40764242,1575.0
40764243,1575.0
40764244,1603.0
40764245,1612.0
40764246,1613.0
40764247,1613.0
40764248,1622.0
40764249,1614.0
40764250,1621.0
40764251,1586.0
40764252,1579.0
40764253,1575.0
40764254,1575.0
40764255,1575.0
40764256,1610.0
40764257,1612.0
40764258,1624.0
40764259,1624.0
40764260,1626.0
40764261,1613.0
40764262,1588.0
40764263,1580.0
40764264,1579.0
40764265,1592.0
40764266,1621.0
40764267,1626.0
40764268,1625.0
40764269,1632.0
40764270,1634.0
40764271,1624.0
40764273,1586.0
40764274,1579.0
40764275,1624.0
40764276,1632.0
40764277,1592.0
40764278,1624.0
40764279,1626.0
40764280,1609.0
40764281,1620.0
40764282,1625.0
40764283,1625.0
40764284,1576.0
40764285,1614.0
40764286,1620.0
40764287,1578.0
40764288,1612.0
40764289,1613.0
40764290,1610.0
40764291,1614.0
40764292,1576.0
40764293,1599.0
40764294,1609.0
40764295,1609.0
40764296,1588.0
40764297,1599.0
40764298,1599.0
40764299,1598.0
40764300,1553.0
40764301,1590.0
40764302,1599.0
40764303,1552.0
40764304,1589.0
40764305,1592.0
40764306,1568.0
40764307,1576.0
40764308,1576.0
40764309,1564.0
40764310,1566.0
40764311,1568.0
40764312,1555.0
40764313,1555.0
40764314,1555.0
40764315,1555.0
40764316,1509.0
40764317,1534.0
40764318,1540.0
40764319,1540.0
40764320,1520.0
40764321,1484.0
40764322,1474.0
40764323,1510.0
40764324,1508.0
40764325,1470.0
40764326,1475.0
40764327,1487.0
40764328,1486.0
40764329,1436.0
40764330,1473.0
40764331,1473.0
40764332,1470.0
40764333,1435.0
40764334,1461.0
40764335,1461.0
40764336,1417.0
40764337,1452.0
40764338,1458.0
40764339,1427.0
40764340,1441.0
40764341,1450.0
40764342,1449.0
40764343,1436.0
40764344,1442.0
40764345,1438.0
40764346,1436.0
40764347,1440.0
40764348,1428.0
40764349,1435.0
40764350,1436.0
40764351,1438.0
40764352,1428.0
40764353,1440.0
40764354,1427.0
40764355,1416.0
40764356,1436.0
40764357,1442.0
40764358,1426.0
40764359,1435.0
40764360,1436.0
40764361,1436.0
40764362,1405.0
40764363,1440.0
40764364,1453.0
40764365,1425.0
40764366,1449.0
40764367,1452.0
40764368,1448.0
40764369,1450.0
40764370,1459.0
40764371,1436.0
40764372,1436.0
40764374,1461.0
40764375,1465.0
40764376,1418.0
40764377,1459.0
40764378,1465.0
40764379,1453.0
40764380,1462.0
40764381,1463.0
40764382,1471.0
40764383,1465.0
40764384,1440.0
40764385,1474.0
40764386,1482.0
40764387,1436.0
40764388,1484.0
40764389,1488.0
40764390,1453.0
40764391,1484.0
40764392,1485.0
40764393,1498.0
40764394,1475.0
40764395,1485.0
40764396,1494.0
40764397,1506.0
40764398,1498.0
40764399,1499.0
40764400,1507.0
40764401,1507.0
40764402,1471.0
40764403,1507.0
40764404,1517.0
40764405,1474.0
40764406,1507.0
40764407,1521.0
40764408,1486.0
40764409,1510.0
40764410,1522.0
40764411,1530.0
40764412,1487.0
40764413,1522.0
40764414,1531.0
40764415,1494.0
40764416,1520.0
40764417,1530.0
40764418,1531.0
40764419,1488.0
40764420,1530.0
40764421,1531.0
40764422,1496.0
40764423,1531.0
40764424,1539.0
40764425,1510.0
40764426,1522.0
40764427,1533.0
40764428,1540.0
40764429,1493.0
40764430,1531.0
40764431,1540.0
40764432,1544.0
40764433,1544.0
40764434,1544.0
40764435,1545.0
40764436,1530.0
40764437,1507.0
40764438,1519.0
40764439,1510.0
40764440,1499.0
40764441,1501.0
40764442,1507.0
40764443,1510.0
40764444,1550.0
40764445,1552.0
40764446,1552.0
40764447,1555.0
40764448,1562.0
40764449,1563.0
40764450,1545.0
40764451,1510.0
40764452,1528.0
40764453,1539.0
40764454,1555.0
40764455,1563.0
40764456,1564.0
40764457,1576.0
40764458,1570.0
40764459,1578.0
40764460,1563.0
40764461,1531.0
40764462,1528.0
40764463,1531.0
40764464,1563.0
40764465,1567.0
40764466,1566.0
40764467,1575.0
40764468,1576.0
40764469,1540.0
40764470,1530.0
40764471,1530.0
40764472,1566.0
40764473,1567.0
40764475,1544.0
40764476,1568.0
40764477,1563.0
40764478,1567.0
40764479,1566.0
40764480,1532.0
40764481,1575.0
40764482,1574.0
40764483,1563.0
40764484,1530.0
40764485,1564.0
40764486,1567.0
40764487,1566.0
40764488,1564.0
40764489,1570.0
40764490,1568.0
40764491,1522.0
40764492,1564.0
40764493,1568.0
40764494,1576.0
40764495,1528.0
40764496,1556.0
40764497,1564.0
40764498,1564.0
40764499,1564.0
40764500,1530.0
40764501,1555.0
40764502,1555.0
40764503,1563.0
40764504,1562.0
40764505,1555.0
40764506,1508.0
40764507,1542.0
40764508,1554.0
40764509,1563.0
40764510,1530.0
40764511,1508.0
40764512,1547.0
40764513,1552.0
40764514,1534.0
40764515,1530.0
40764516,1544.0
40764517,1553.0
40764518,1534.0
40764519,1528.0
40764520,1542.0
40764521,1546.0
40764522,1552.0
40764523,1508.0
40764524,1541.0
40764525,1552.0
40764526,1552.0
40764527,1554.0
40764528,1519.0
40764529,1546.0
40764530,1553.0
40764531,1510.0
40764532,1544.0
40764533,1554.0
40764534,1555.0
40764535,1556.0
40764536,1534.0
40764537,1510.0
40764538,1510.0
40764539,1510.0
40764540,1530.0
40764541,1552.0
40764542,1555.0
40764543,1555.0
40764544,1563.0
40764545,1555.0
40764546,1519.0
40764547,1508.0
40764548,1510.0
40764549,1523.0
40764550,1552.0
40764551,1554.0
40764552,1552.0
40764553,1554.0
40764554,1553.0
40764555,1533.0
40764556,1519.0
40764557,1508.0
40764558,1509.0
40764559,1533.0
40764560,1552.0
40764561,1553.0
40764562,1555.0
40764563,1554.0
40764564,1555.0
40764565,1519.0
40764566,1510.0
40764567,1508.0
40764568,1519.0
40764569,1552.0
40764570,1555.0
40764571,1555.0
40764572,1555.0
40764573,1555.0
40764574,1523.0
40764576,1509.0
40764577,1544.0
40764578,1553.0
40764579,1555.0
40764580,1555.0
40764581,1521.0
40764582,1533.0
40764583,1552.0
40764584,1555.0
40764585,1546.0
40764586,1556.0
40764587,1533.0
40764588,1555.0
40764589,1563.0
40764590,1510.0
40764591,1554.0
40764592,1555.0
40764593,1553.0
40764594,1518.0
40764595,1553.0
40764596,1555.0
40764597,1563.0
40764598,1520.0
40764599,1553.0
40764600,1564.0
40764601,1552.0
40764602,1510.0
40764603,1552.0
40764604,1555.0
40764605,1564.0
40764606,1518.0
40764607,1554.0
40764608,1555.0
40764609,1554.0
40764610,1519.0
40764611,1555.0
40764612,1564.0
40764613,1510.0
40764614,1554.0
40764615,1563.0
40764616,1555.0
40764617,1528.0
40764618,1555.0
40764619,1554.0
40764620,1510.0
40764621,1555.0
40764622,1556.0
40764623,1510.0
40764624,1544.0
40764625,1553.0
40764626,1553.0
40764627,1519.0
40764628,1552.0
40764629,1555.0
40764630,1510.0
40764631,1546.0
40764632,1556.0
40764633,1522.0
40764634,1499.0
40764635,1544.0
40764636,1507.0
40764637,1552.0
40764638,1555.0
40764639,1563.0
40764640,1519.0
40764641,1555.0
40764642,1564.0
40764643,1510.0
40764644,1552.0
40764645,1519.0
40764646,1510.0
40764647,1522.0
40764648,1530.0
40764649,1563.0
40764650,1555.0
40764651,1564.0
40764652,1563.0
40764653,1564.0
40764654,1568.0
40764655,1541.0
40764656,1523.0
40764657,1530.0
40764658,1521.0
40764659,1521.0
40764660,1519.0
40764661,1519.0
40764662,1554.0
40764663,1555.0
40764664,1555.0
40764665,1563.0
40764666,1562.0
40764667,1556.0
40764668,1553.0
40764669,1521.0
40764670,1519.0
40764671,1510.0
40764672,1508.0
40764673,1508.0
40764674,1510.0
40764675,1510.0
40764677,1544.0
40764678,1552.0
40764679,1534.0
40764680,1510.0
40764681,1553.0
40764682,1552.0
40764683,1519.0
40764684,1540.0
40764685,1552.0
40764686,1545.0
40764687,1508.0
40764688,1554.0
40764689,1556.0
40764690,1510.0
40764691,1552.0
40764692,1555.0
40764693,1531.0
40764694,1519.0
40764695,1556.0
40764696,1555.0
40764697,1510.0
40764698,1552.0
40764699,1562.0
40764700,1564.0
40764701,1552.0
40764702,1563.0
40764703,1555.0
40764704,1519.0
40764705,1544.0
40764706,1554.0
40764707,1564.0
40764708,1518.0
40764709,1555.0
40764710,1564.0
40764711,1574.0
40764712,1522.0
40764713,1566.0
40764714,1568.0
40764715,1539.0
40764716,1564.0
40764717,1576.0
40764718,1586.0
40764719,1540.0
40764720,1586.0
40764721,1588.0
40764722,1568.0
40764723,1590.0
40764724,1598.0
40764725,1599.0
40764726,1555.0
40764727,1590.0
40764728,1564.0
40764729,1590.0
40764730,1590.0
